system:index,B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,label,.geo
411121109,2813.96195252423,1612.88000668672,1886.56894015379,2026.69073888331,3419.21491140086,-0.0665424925354117,0.219079162844775,-0.23992988098152,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233300.0,6332700.0],[1233600.0,6332700.0],[1233600.0,6333000.0],[1233300.0,6333000.0],[1233300.0,6332700.0]]]}"
411221109,2562.37816010525,1330.20495226528,1532.45683635259,1545.40285396214,3471.83851836858,-0.152312858721855,0.391372790175065,-0.38817294254888,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233600.0,6332700.0],[1233900.0,6332700.0],[1233900.0,6333000.0],[1233600.0,6333000.0],[1233600.0,6332700.0]]]}"
411321109,2698.34321361774,1267.04505314993,1461.0082033192,1375.90088543762,4025.61114136224,-0.194960229998334,0.486927777548552,-0.463625264352379,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1233900.0,6332700.0],[1234200.0,6332700.0],[1234200.0,6333000.0],[1233900.0,6333000.0],[1233900.0,6332700.0]]]}"
411421109,3313.05272407732,1608.50175746924,1864.84358523725,1934.27680140597,4303.03690685413,-0.129975979905853,0.379817094942845,-0.395269140927278,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1234200.0,6332700.0],[1234500.0,6332700.0],[1234500.0,6333000.0],[1234200.0,6333000.0],[1234200.0,6332700.0]]]}"
410121110,3313.73679684071,1468.16614304519,1817.58113207547,1768.89021500657,4660.80152698551,-0.168329905501493,0.448080873149278,-0.436905352494478,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230300.0,6333000.0],[1230600.0,6333000.0],[1230600.0,6333300.0],[1230300.0,6333300.0],[1230300.0,6333000.0]]]}"
410221110,3250.67984202236,1477.52430212034,1754.26030693249,1730.05734999643,4271.70333288483,-0.134847270298907,0.418889520565669,-0.411388961236997,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230600.0,6333000.0],[1230900.0,6333000.0],[1230900.0,6333300.0],[1230600.0,6333300.0],[1230600.0,6333000.0]]]}"
410321110,2803.94871589085,1334.87418405564,1562.86490770465,1498.58640984483,4024.76167067951,-0.182590534766616,0.456728313691282,-0.439383103938822,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1230900.0,6333000.0],[1231200.0,6333000.0],[1231200.0,6333300.0],[1230900.0,6333300.0],[1230900.0,6333000.0]]]}"
410421110,3036.04413456394,1479.98545345104,1697.47799625468,1812.29750535045,3702.78956661317,-0.103701468291792,0.347770164155115,-0.37198799200321,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231200.0,6333000.0],[1231500.0,6333000.0],[1231500.0,6333300.0],[1231200.0,6333300.0],[1231200.0,6333000.0]]]}"
410521110,3321.96549625468,1798.67252541466,2112.09914392723,2467.2593164794,4059.37687934725,-0.0988283807508854,0.246607736337007,-0.314753009680991,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231500.0,6333000.0],[1231800.0,6333000.0],[1231800.0,6333300.0],[1231500.0,6333300.0],[1231500.0,6333000.0]]]}"
410621110,2885.76004547887,1503.98202915998,1738.64228865704,1859.1092094703,3483.59943151418,-0.0993028911336259,0.313033092380428,-0.336113112727904,0,"{""geodesic"":false,""crs"":{""type"":""name"",""properties"":{""name"":""EPSG:3857""}},""type"":""Polygon"",""coordinates"":[[[1231800.0,6333000.0],[1232100.0,6333000.0],[1232100.0,6333300.0],[1231800.0,6333300.0],[1231800.0,6333000.0]]]}"
