B11,B2,B3,B4,B8,NDBI,NDVI,NDWI,label,year,SAVI,BSI,UI,predicted_label
2418.18037917544,1251.97494733674,1414.86188684923,1281.30755341558,3824.24840505567,-0.221232767726277,0.489794738116505,-0.451901122456481,0,2024,0.7470367164957916,-0.15688020891904136,-0.2252437431776673,1
2375.15383689437,1252.53251579897,1426.18105627445,1276.61166114956,3825.06606981643,-0.231147157477564,0.490552941111649,-0.448356878993597,0,2024,0.7492254904802309,-0.16333756662074794,-0.23384851742963975,1
2068.18569064098,1229.76837195305,1370.89753235028,1232.59369545591,3372.4191995185,-0.239646255565072,0.463885819545572,-0.421202413105635,0,2024,0.6969339418409595,-0.1646733679087877,-0.23972215134322855,1
2198.57682816731,1203.78177851339,1347.94271742401,1215.18788745109,3461.19252181763,-0.222545780918875,0.479147260105459,-0.438321917426523,0,2024,0.7203534528856147,-0.15487684182425304,-0.22308606863169786,1
2271.29917243454,1232.21482094493,1369.86379777309,1255.57521817634,3444.44700571772,-0.204288819722657,0.464433133285202,-0.429547448476086,0,2024,0.6984984912148919,-0.14015753762758487,-0.20524841319360784,1
2407.3522269034,1343.87092988263,1489.3137676798,1410.91736382786,3348.53588624736,-0.152632960873622,0.392888967213567,-0.369725893629887,0,2024,0.6106000691463346,-0.10271066406590275,-0.1635166703803,1
2675.03605176045,1426.98812819741,1620.37941619019,1540.62249473367,3489.53827866385,-0.125375032957897,0.374530966201206,-0.351970150236117,0,2024,0.5811112709794053,-0.0767470067620154,-0.1321262723499903,1
3268.08155281372,1357.81254890159,1674.38486307553,1484.82466145049,4302.28210953957,-0.135778932074002,0.485775475695273,-0.438664748860938,0,2024,0.7302130810470846,-0.08712074984598131,-0.13661174057843917,3
2767.63457718928,1371.78629250677,1631.47347276557,1471.52141137526,3502.4863376467,-0.0923889575942405,0.360409108323505,-0.316313656676673,0,2024,0.612411829091255,-0.06969019763697587,-0.11719897756974003,3
3036.08102618116,1561.05367138128,1784.95094793861,1930.27562443575,2906.68490821546,0.0268076366685939,0.188663240429873,-0.218505739595882,0,2024,0.3027650387603,0.05285277059990815,0.021773719408458868,3
2757.60823051459,1359.2917694854,1549.66227806199,1566.75865182064,3440.35777911525,-0.113758358935032,0.375786189827481,-0.375552951498348,0,2024,0.5612248321536621,-0.05209138649223897,-0.11015703337834791,1
2396.48779717123,1225.09643394523,1380.98284682515,1244.58065001504,3744.49378573578,-0.21781849352559,0.497877475258313,-0.458061610648111,0,2024,0.7515409884884976,-0.15428805436298662,-0.2195098569122288,1
2623.66993635016,1241.25486092946,1412.5592902607,1267.14837823698,4204.61191036707,-0.230592638049683,0.53516707753152,-0.495124526624093,0,2024,0.8051874482964583,-0.16655252291420863,-0.23152851764268711,1
3490.46572934973,1536.43233743409,1836.3216168717,1907.71001757469,3372.63971880492,0.0176035497160027,0.276858574561687,-0.294258176014195,0,2024,0.4161062445514331,0.047452404368826584,0.017168031503361332,3
3537.6139141335,1431.04727582038,1775.15539239826,1628.57286117204,5071.81788064646,-0.178270050316515,0.513786714428211,-0.481293052149656,0,2024,0.7707732789879782,-0.11454901297695014,-0.17820037408777348,3
2858.88858086723,1305.71384018296,1559.93875759465,1401.4512902257,4237.16346709173,-0.191261698557236,0.494025983334384,-0.45274143977469,0,2024,0.7542971633587573,-0.13082821821104668,-0.19423122560395173,3
3606.95842612097,1390.86864279265,1729.2325609389,1566.93922660246,4823.50794462834,-0.144584535601942,0.508892070150479,-0.471522329847359,0,2024,0.7643394548820955,-0.09136405681466665,-0.14430394061334015,3
2665.36698766175,1260.73206439963,1478.80645501053,1302.84930785434,4129.56579897682,-0.217049476174122,0.514415899475872,-0.468081430186756,0,2024,0.7804419272725974,-0.15195591348324086,-0.21548392858193433,1
2473.78001805597,1273.91918447186,1456.47791152572,1335.92500752332,3805.83922660246,-0.213465871736935,0.48004587703004,-0.444898793333453,0,2024,0.7204747091819881,-0.14287177111930785,-0.21212419999501822,1
3522.35079747216,1619.22177249473,1871.19899187481,2089.17566957568,3468.43444176948,0.0024571244567453,0.251125736422485,-0.297343198570627,0,2024,0.3722287102710876,0.048963576787847386,0.007712489206509915,3
3537.13906108937,1676.32171230815,1931.63832380379,2171.99750225699,3401.14210051158,0.019129066614298,0.220437897618346,-0.273817210541258,0,2024,0.330792270183035,0.058560874464429535,0.019600958423312144,3
2881.71319590731,1548.01123984351,1724.12472163707,1917.17755040625,2975.77139632861,-0.0171127981217313,0.216895769090514,-0.262375428205603,0,2024,0.3244931716193863,0.02950957293626529,-0.016057780253655993,1
2168.14468853445,1263.12398435148,1397.77330725248,1270.70990069214,3492.13671381281,-0.233114136387747,0.464942595009922,-0.426743782593208,0,2024,0.699537633800204,-0.1606526223719829,-0.23390922308726808,1
2139.05713210953,1226.40618417092,1366.14437255491,1225.4931537767,3421.95729762262,-0.229402067171923,0.470839796411365,-0.427796179658436,0,2024,0.7088492552189264,-0.16021802219881526,-0.23069534915320872,1
